"","combinedPval","adjustedPval"
"MRGPRF",0.260884127014142,1
"TPCN2",0.000893577701537085,0.041698490569158
"AP000439.3",0.851230160388735,1
"LINC01488",0.487730200687151,1
"CCND1",3.597761192668e-30,1.70887999065695e-27
"ORAOV1",0.159350030583337,1
"ANO1",0.215729004589645,1
"FADD",0.0688312387992468,1
"PPFIA1",0.192753646254749,1
"AP000487.1",0.535636712000642,1
"CTTN",7.67502978726853e-07,6.33130582843881e-05
"SHANK2",5.81290068333296e-05,0.00372214310802016
"DHCR7",0.179432361795737,1
"AP002387.2",0.410564338778511,1
"NADSYN1",0.220332348641706,1
"FAM86C1",0.516031584376951,1
"AP002495.2",0.583628990347979,1
"RNF121",0.00712075852040917,0.253321857854885
"IL18BP",0.520282229635357,1
"NUMA1",5.02061533680376e-07,4.2392188883635e-05
"LRTOMT",0.675776386973168,1
"LAMTOR1",0.99907124758725,1
"ANAPC15",1.18620160360905e-08,1.23661737251698e-06
"FOLR2",0.726158009903242,1
"INPPL1",0.0488456607369168,1
"CLPB",0.317369715080933,1
"PDE2A",3.33066907387547e-15,6.37583456113372e-13
"ARAP1",5.98519801982e-05,0.0038176377876154
"STARD10",0.145558889849517,1
"ATG16L2",0.00260594825731431,0.106420020240806
"FCHSD2",0.220587217419147,1
"P2RY2",0.0585651296970673,1
"P2RY6",0.223183166610561,1
"ARHGEF17",0.000964388779499115,0.0446363713064089
"RELT",0.44213127732682,1
"FAM168A",0.922048428117186,1
"PLEKHB1",1.77506955752823e-138,9.14269230740583e-135
"RAB6A",5.48879830475357e-11,7.28390684361745e-09
"MRPL48",0.128968637073101,1
"COA4",6.97271751448625e-08,6.6631120126411e-06
"PAAF1",0.20271557693432,1
"UCP2",0.56067906391406,1
"UCP3",0.663023319884443,1
"C2CD3",0.535036314166559,1
"PPME1",1.54384024306786e-05,0.00109537255197985
"PGM2L1",3.73834296851783e-12,5.45750204475606e-10
"KCNE3",0.0833247703667853,1
"LIPT2",0.0387252048447033,1
"POLD3",0.203453664001568,1
"RNF169",0.812334657652444,1
"XRRA1",0.978470262706777,1
"SPCS2",0.00356510812256317,0.139472939153861
"NEU3",0.875304524504015,1
"SLCO2B1",0.000736974291740466,0.0350657523686155
"AP001972.3",0.972799191746261,1
"TPBGL",0.495850791109636,1
"ARRB1",0.55259497745395,1
"RPS3",2.70895825553848e-24,9.340779551398e-22
"KLHL35",0.945532244240529,1
"GDPD5",0.0329582573799666,0.89286077088469
"SERPINH1",0.28400321395073,1
"MAP6",0.000570434210938386,0.0281324674273605
"DGAT2",4.76294112832232e-05,0.00312137487729912
"UVRAG",0.815486103447834,1
"THAP12",0.706737785277869,1
"GVQW3",0.407539842061542,1
"AP002360.3",0.445276474466908,1
"AP002360.2",0.66266794902918,1
"AP002360.1",0.301227313361427,1
"EMSY",0.289000681530675,1
"LRRC32",0.956464720561582,1
"TSKU",0.323434773135653,1
"ACER3",1.38081224232423e-08,1.42597019544872e-06
"CAPN5",0.00229262365880789,0.0954546739016509
"MYO7A",0.910052633229071,1
"PAK1",1.24174884448682e-22,3.89095964770378e-20
"CLNS1A",0.399388930301925,1
"AQP11",0.00859686502981039,0.296491183974923
"RSF1",0.274407144296293,1
"AAMDC",0.000236407577687836,0.0129364505286928
"INTS4",0.0769588088258226,1
"KCTD14",0.640466912444728,1
"THRSP",1.3598627557343e-07,1.24934201996115e-05
"NDUFC2",2.45098718693216e-18,5.80417512699403e-16
"ALG8",0.895314606202324,1
"KCTD21",0.971683738276879,1
"USP35",0.107098688313484,1
"GAB2",6.27609075820601e-13,9.86103348537990e-11
"NARS2",0.0455463186160938,1
"TENM4",0.0373969699377489,0.98936621296545
"FAM181B",5.92632315887798e-07,4.95070388558639e-05
"PRCP",0.0225595128148623,0.658913450242335
"RAB30",0.981134979865136,1
"RAB30-AS1",0.00633076207887384,0.229074273264906
"PCF11",0.00413714867838078,0.158947075950319
"PCF11-AS1",0.619559988562508,1
"ANKRD42",0.112783396680888,1
"CCDC90B",0.00206583296988971,0.0871486170149011
"DLG2",0.156665401155319,1
"TMEM126B",0.348038121833979,1
"TMEM126A",0.000380051527876013,0.0194594343782039
"CREBZF",0.00251987948104571,0.103598250260164
"SYTL2",0.0607076522383172,1
"PICALM",1.29491295807422e-16,2.76459795844333e-14
"EED",0.362756966446578,1
"HIKESHI",0.0173243156039755,0.531729196688518
"ME3",0.000320540089841614,0.0168574573146649
"PRSS23",0.294175523252886,1
"AP001528.2",0.00941736047662733,0.320561151593715
"FZD4",0.576743965978532,1
"TMEM135",0.940444029450773,1
"CTSC",0.265633544408742,1
"GRM5-AS1",0.0512018172929096,1
"GRM5",2.16845419398481e-09,2.46315389364398e-07
"NAALAD2",0.476776255536573,1
"CHORDC1",0.341737353130685,1
"FAT3",2.06014907799812e-07,1.84139278856482e-05
"SLC36A4",0.0807861231625669,1
"SMCO4",0.76459174450453,1
"CEP295",0.522107525100711,1
"TAF1D",3.18588316077228e-05,0.00214850985121299
"C11orf54",0.725072026974742,1
"MED17",0.0587222438471633,1
"VSTM5",0.230108709855041,1
"PANX1",0.553702716573119,1
"GPR83",0.00317727662955092,0.126217711036626
"MRE11",0.245683502582513,1
"ANKRD49",0.351049202037541,1
"C11orf97",0.00240107294533309,0.0993083428690466
"FUT4",0.269337582351425,1
"PIWIL4",0.829004633557738,1
"AMOTL1",0.0809849178290849,1
"CWC15",0.00120834432862071,0.054600402069743
"KDM4D",0.969976120417961,1
"SRSF8",0.210135351930829,1
"ENDOD1",1.02140518265514e-13,1.72841412476565e-11
"SESN3",0.000349005336991115,0.0180492313335095
"FAM76B",0.834279991997467,1
"CEP57",0.140963984209061,1
"MTMR2",0.945466758100453,1
"MAML2",0.192738886863163,1
"CCDC82",0.26471710461711,1
"JRKL",0.647473760318617,1
"CNTN5",0.156340675301593,1
"ARHGAP42",0.531143077159625,1
"PGR",0.0657264581617327,1
"TRPC6",0.198051145997447,1
"CEP126",0.542806796704338,1
"YAP1",0.328219213053367,1
"BIRC3",0.816403324913769,1
"BIRC2",0.0930392461903742,1
"TMEM123",1.38548723449539e-06,0.00011010384439166
"AP001830.1",0.432390134549508,1
"MMP7",0.531309522266029,1
"DCUN1D5",0.0207967535849616,0.617383182359189
"DYNC2H1",0.175517003793177,1
"PDGFD",0.0371321386019501,0.983306897003692
"LINC02552",9.5257042476149e-08,8.92565221099754e-06
"CASP4",0.0822323639173193,1
"CASP1",0.606049647490821,1
"CARD16",0.287505914613561,1
"GRIA4",8.25151058592155e-12,1.16739073518463e-09
"MSANTD4",0.951783999245439,1
"KBTBD3",0.136307937265177,1
"AASDHPPT",2.49952458730718e-08,2.5013388039019e-06
"GUCY1A2",0.000113748581475059,0.00668683258612799
"AP000766.1",0.479655481929951,1
"CWF19L2",0.757866870316001,1
"ALKBH8",0.913225465142701,1
"ELMOD1",9.17798538239403e-24,3.06838003923781e-21
"SLN",0.904316441329258,1
"SLC35F2",0.315278488526113,1
"CUL5",0.0214812493679049,0.633935489849403
"AP002433.1",0.189050633457681,1
"ACAT1",0.0287895314607353,0.799911906240596
"NPAT",0.594668490054313,1
"ATM",0.0021170784508171,0.0889688688018863
"KDELC2",0.822398381589724,1
"EXPH5",0.0546086485105926,1
"DDX10",0.0425327118599667,1
"C11orf87",5.24307402581585e-31,2.6028947787337e-28
"RDX",4.52408584325841e-35,2.63483308352083e-32
"ZC3H12C",0.656225964330586,1
"FDX1",0.0990288564522863,1
"ARHGAP20",0.000136069286097329,0.0078198475673372
"COLCA1",0.19027872451093,1
"COLCA2",0.690848169032298,1
"LAYN",2.56105129936568e-06,0.000196148376201786
"SIK2",0.903233138605908,1
"PPP2R1B",0.0245049550011379,0.704499475391458
"ALG9",0.200160577798374,1
"FDXACB1",0.980718517329498,1
"C11orf1",0.00301473176518474,0.120838208360106
"CRYAB",1.19429077121373e-233,1.96842459505396e-229
"HSPB2",0.00482532186457107,0.18156788960862
"DIXDC1",2.19824158875781e-14,3.93818668229331e-12
"DLAT",7.92016381367944e-07,6.51721309439769e-05
"PIH1D2",0.317567673081422,1
"NKAPD1",0.158892142569426,1
"TIMM8B",3.24634714943262e-06,0.000244320298920042
"SDHD",0.0408434465561145,1
"IL18",0.213359551083004,1
"BCO2",0.41453381641715,1
"PTS",0.00362811769939464,0.14163541031111
"AP002884.1",0.293246774350391,1
"NCAM1",8.53021227684202e-22,2.52413948278409e-19
"AP000880.1",0.52449856773687,1
"TTC12",0.0683222865482072,1
"TMPRSS5",0.665725149995099,1
"ZW10",0.156277385798619,1
"USP28",0.819554059180775,1
"ZBTB16",0.403836548373678,1
"NNMT",0.0212162239797442,0.627349900854589
"C11orf71",0.0374933078126409,0.991119466129766
"RBM7",0.014054842954293,0.447462390803974
"REXO2",0.784674841447048,1
"CADM1",0.0462537728660845,1
"LINC00900",0.480138908800102,1
"BUD13",0.519237782838651,1
"ZPR1",0.983038058623442,1
"APOA1",0.738017738189554,1
"SIK3",1.46401224476733e-09,1.69213064236113e-07
"PAFAH1B2",0.000820511803344859,0.0385728410490003
"SIDT2",0.444510167627336,1
"TAGLN",1.88737914186277e-14,3.3923333504658e-12
"PCSK7",0.0147343922386096,0.465143803849488
"RNF214",0.642521739078423,1
"BACE1",1.92575404259961e-35,1.1335782209007e-32
"BACE1-AS",0.559508437373445,1
"CEP164",0.549223826957198,1
"DSCAML1",0.0358615863100817,0.955803731959611
"AP000757.1",0.879672826496558,1
"FXYD6",3.34487992859067e-12,4.92673442625551e-10
"IL10RA",0.442264911376814,1
"SCN4B",0.000427778440674986,0.0216476043092247
"SCN2B",4.60880425490195e-07,3.91355493330483e-05
"MPZL3",0.0410313075441644,1
"CD3D",0.00371365449341965,0.14439321482943
"UBE4A",0.602998667031631,1
"ATP5MG",4.74923547153626e-20,1.26456675532846e-17
"AP001267.2",0.951172702254017,1
"KMT2A",0.0792135561037011,1
"TTC36",0.692366438301342,1
"TMEM25",4.16481464760032e-07,3.5696455966677e-05
"IFT46",0.120867555573201,1
"ARCN1",0.0403523045088809,1
"PHLDB1",1.2422975453969e-58,1.34707180330683e-55
"DDX6",0.342198602676813,1
"AP004609.3",0.572732919938694,1
"BCL9L",0.514419750182188,1
"CCDC84",0.00244030639133985,0.100728821684684
"RPS25",2.47029706633798e-16,5.19991359315528e-14
"TRAPPC4",0.0505270086118461,1
"SLC37A4",0.427258407768071,1
"AP003392.3",0.0605522897592317,1
"HYOU1",5.88668810643789e-05,0.00376208315387153
"AP003392.6",0.630576434089693,1
"VPS11",0.461616476206937,1
"HMBS",0.586264291162661,1
"H2AFX",0.0888726305414909,1
"DPAGT1",0.334976253041282,1
"C2CD2L",0.00541064180831963,0.20017497461894
"HINFP",0.0125899886181653,0.409886500520268
"ABCG4",0.00114304352122141,0.0519907914668986
"NLRX1",0.96438574179919,1
"CCDC153",0.806683273269071,1
"CBL",0.984024947534059,1
"MCAM",3.59712259978551e-14,6.32064076941047e-12
"RNF26",0.111244362445847,1
"USP2",1.58883051342151e-05,0.00112390695123841
"USP2-AS1",0.578144192499614,1
"THY1",1.17347433124355e-52,1.12448548474369e-49
"AP003393.1",0.600921218341124,1
"NECTIN1",0.245578869252974,1
"TRIM29",0.385526392439152,1
"AP000679.1",0.205303355038499,1
"OAF",0.107802537921442,1
"TMEM136",0.000309422018348049,0.0163825235329157
"ARHGEF12",0.000225688050713879,0.0124199670958079
"GRIK4",0.773537068378826,1
"TBCEL",0.194365817815954,1
"TECTA",0.123172418024828,1
"SC5D",0.0184914106188794,0.560041501945506
"SORL1",5.68919127756917e-05,0.00365144045265474
"UBASH3B",0.204014039300722,1
"CRTAM",0.470077295131083,1
"JHY",0.328385305438496,1
"HSPA8",8.51101715934953e-51,8.06196529546902e-48
"CLMP",0.157249682898215,1
"GRAMD1B",2.72367974218923e-06,0.00020754306577144
"SCN3B",3.72346597998785e-12,5.44060250352339e-10
"ZNF202",0.872116725823455,1
"VWA5A",0.075781996674769,1
"TBRG1",0.00446816425560259,0.169991741074586
"SIAE",0.00295327277124058,0.118663351892207
"SPA17",0.312202884407369,1
"NRGN",8.86095658512983e-140,4.86819605919721e-136
"VSIG2",0.179280962495684,1
"ESAM",0.621448526764395,1
"MSANTD2",0.0725187715531439,1
"ROBO3",0.170228096339613,1
"ROBO4",0.811429882946436,1
"HEPACAM",5.90840524718056e-38,3.78918542647058e-35
"HEPN1",1.16836781801632e-05,0.00084312543869455
"TMEM218",0.648214859018555,1
"PKNOX2",3.31170441236761e-06,0.000249125334945061
"FEZ1",8.95747036797691e-62,1.069830561864e-58
"EI24",0.0229372713810446,0.668170836705853
"STT3A",0.322733321431073,1
"CHEK1",0.295772298801211,1
"ACRV1",0.933108917986364,1
"HYLS1",0.139912813731151,1
"PUS3",0.183291236658018,1
"DDX25",0.00622298734101601,0.22591848714675
"CDON",0.997261302369742,1
"RPUSD4",0.000822140207799138,0.0386273584938122
"FAM118B",0.179728963525293,1
"SRPRA",0.310253644128476,1
"FOXRED1",0.0128338445400999,0.415736713083275
"TIRAP",0.0507085540165984,1
"DCPS",0.174302036257373,1
"GSEC",0.990796788526577,1
"ST3GAL4",0.00588645143490552,0.215361206945524
"KIRREL3",0.012931962182622,0.417847500725358
"AP001993.1",0.556339690743192,1
"AP003481.1",0.818337283980404,1
"ETS1",0.0497378469678147,1
"FLI1",0.139193446906461,1
"KCNJ5",0.786145464248461,1
"ARHGAP32",1.93572666784547e-08,1.95254336224567e-06
"BARX2",0.662006628032301,1
"TMEM45B",0.169750461033226,1
"NFRKB",0.0580311138623557,1
"PRDM10",0.580675748665063,1
"APLP2",6.66133814775094e-16,1.35713066925492e-13
"ST14",0.203842505886833,1
"ZBTB44",0.038940138164391,1
"ADAMTS8",0.00692109313627354,0.247447160523035
"ADAMTS15",0.00171179134433175,0.0739351854391238
"LINC02551",2.38506920324788e-07,2.11120309812685e-05
"AP003486.1",0.00386222203340503,0.149534806613778
"SNX19",0.0132744805414767,0.42698942636338
"NTM",0.0261455968810167,0.741577239341966
"NTM-AS1",1.65423230669148e-14,2.9830395332359e-12
"OPCML",1.34468651102893e-07,1.23882965931094e-05
"IGSF9B",0.577238524482496,1
"AP000911.1",0.077722124005899,1
"JAM3",2.13851404885522e-57,2.23081587924355e-54
"NCAPD3",0.368134081491356,1
"VPS26B",0.000747803915369993,0.0355297491570638
"THYN1",0.00127372246811652,0.0572184125140972
"ACAD8",0.246009407649629,1
"GLB1L3",0.42881866415649,1
"GLB1L2",0.162028349324151,1
"B3GAT1",0.00663522556782992,0.238468130817636
"AP001999.1",0.0874444268803447,1
"ZMYND11",0.00365071289200858,0.142315239276588
"DIP2C",0.0648880485940708,1
"AL358216.1",7.2828409969361e-12,1.03747150147224e-09
"LARP4B",0.279650325065835,1
"GTPBP4",0.935202654472135,1
"IDI2-AS1",0.889018425231248,1
"IDI1",0.125532896357671,1
"WDR37",0.000350567523812906,0.0181016225496386
"ADARB2",3.06418668216679e-10,3.77175391791467e-08
"ADARB2-AS1",3.14593397998664e-08,3.11231333675431e-06
"AL731533.2",0.68753725611865,1
"PFKP",1.11535447544497e-10,1.43394863717036e-08
"PITRM1",0.149835898639113,1
"KLF6",0.271479620412153,1
"AKR1E2",0.365674027693326,1
"AKR1C1",0.641973374469284,1
"AKR1C2",0.950920300803379,1
"AKR1C3",0.00889721702987689,0.305252965799965
"NET1",0.0641868402459933,1
"CALML5",2.37654938053909e-22,7.28070229708494e-20
"CALML3-AS1",0.203964686395846,1
"CALML3",0.0362535998252698,0.965421635076655
"ASB13",0.0174550077866553,0.534943550033918
"FAM208B",0.627113283298605,1
"GDI2",0.00535077787269067,0.198271754810149
"ANKRD16",0.204774772411207,1
"FBH1",0.0066160728982021,0.23793543828676
"AL137186.2",0.532263272991518,1
"IL15RA",0.411446264816883,1
"RBM17",0.764925614597733,1
"PFKFB3",0.260789231160319,1
"PRKCQ",0.000295342515552743,0.0157892372809083
"AL590637.1",0.00921127370292296,0.314261628054602
"SFMBT2",0.410985554031503,1
"ITIH5",0.0503268907482498,1
"ITIH2",0.19712484507539,1
"KIN",0.293258044296687,1
"ATP5F1C",3.57449884336122e-17,8.04845993126528e-15
"TAF3",0.458022416410031,1
"GATA3",4.44089209850063e-16,9.18376170160792e-14
"GATA3-AS1",0.0179757620911247,0.548501504629282
"AL583859.2",0.000121097389732427,0.00701381150978647
"SFTA1P",0.0796906169747288,1
"CELF2",1.73194791841524e-14,3.11976901607737e-12
"USP6NL",0.0703812003217177,1
"ECHDC3",0.210323542898398,1
"PROSER2",0.234841803638044,1
"PROSER2-AS1",0.446557682214411,1
"UPF2",0.00157202032380943,0.0687449381436792
"DHTKD1",0.204181166520913,1
"SEC61A2",0.00778678561110402,0.273363094502341
"NUDT5",0.0252146890922318,0.720755036627391
"CDC123",0.877487997316436,1
"CAMK1D",1.61795767894546e-08,1.65223696256802e-06
"CCDC3",0.000400754391379987,0.0204369293847852
"OPTN",0.00290259832245421,0.116969420526836
"PHYH",0.0211137899575629,0.624881526056185
"SEPHS1",0.260863276105455,1
"BEND7",0.120771228883441,1
"PRPF18",0.951229526892895,1
"AL157392.5",0.0999013048315757,1
"FRMD4A",0.862818269344684,1
"FAM107B",5.9740943656859e-65,7.69255863372053e-62
"HSPA14",0.841948409464206,1
"HSPA14-1",0.16736222251257,1
"AC069544.1",0.505051479797183,1
"SUV39H2",0.157469610257331,1
"DCLRE1C",0.449587925143975,1
"MEIG1",0.93001234624386,1
"ACBD7",0.14466773431747,1
"RPP38",0.030978750607195,0.848195314806325
"NMT2",0.0718798147181114,1
"FAM171A1",7.40135678034548e-05,0.0046085691140967
"ITGA8",0.300654429964178,1
"MINDY3",0.378156938635465,1
"PTER",0.143003591042635,1
"C1QL3",0.516396865430596,1
"RSU1",0.423452150385512,1
"TRDMT1",0.0707090792946394,1
"VIM",7.86020137866217e-11,1.02493259624353e-08
"ST8SIA6-AS1",0.0816458372107507,1
"HACD1",0.126373338962145,1
"STAM",0.000493196274633512,0.0246253816277849
"MRC1",0.382377176992141,1
"SLC39A12",0.311720103183053,1
"CACNB2",1.70637970420273e-09,1.96262891542922e-07
"NSUN6",0.406962617223422,1
"ARL5B",0.600692480602582,1
"PLXDC2",0.00129894587230617,0.0582562355030726
"NEBL",0.43569233047524,1
"NEBL-AS1",0.0372487462835525,0.985919600414412
"CASC10",0.968942812951547,1
"SKIDA1",0.636801272135949,1
"MLLT10",0.828765594589764,1
"DNAJC1",3.04536930284538e-06,0.000230351710758375
"AL158211.1",0.227618354867046,1
"COMMD3",0.236623689235242,1
"BMI1",0.713799192265897,1
"SPAG6",0.194871194506085,1
"PIP4K2A",2.36186835724068e-93,5.40669533371699e-90
"ARMC3",0.808857974316864,1
"MSRB2",0.0918469030852249,1
"C10orf67",0.901370265381428,1
"OTUD1",0.909235008919466,1
"KIAA1217",0.0205633771256586,0.611998271400097
"ARHGAP21",1.04429760394709e-08,1.10121979638549e-06
"PRTFDC1",0.163348633433998,1
"AL512598.1",0.410318602076445,1
"ENKUR",0.242449307943765,1
"THNSL1",0.870903196798029,1
"GPR158-AS1",0.983255916874077,1
"GPR158",4.52336698524292e-05,0.00297739329387607
"LINC00836",0.20373139497497,1
"GAD2",3.28224876167127e-08,3.23939366448262e-06
"APBB1IP",0.234562662981982,1
"PDSS1",0.327351554950221,1
"ABI1",0.00356322479629734,0.13943235604942
"ANKRD26",0.15088464612331,1
"YME1L1",0.0132721419157121,0.42698942636338
"MASTL",0.574887544396362,1
"ACBD5",0.004901074514855,0.184046611404613
"RAB18",0.000725239745891226,0.0345672885242679
"MKX",0.0296619465558956,0.819180376238432
"ARMC4",0.960590186038409,1
"MPP7",0.0046685597291618,0.176564911090633
"WAC-AS1",0.033834853920629,0.912558529139629
"WAC",0.117781201390365,1
"BAMBI",1.70817915368104e-10,2.16403772499811e-08
"SVIL",0.716767141045544,1
"JCAD",0.00235061309422502,0.0974659060924302
"MTPAP",0.00291126003809672,0.117261131469048
"MAP3K8",0.57868270724115,1
"ZNF438",0.604408221238277,1
"ZEB1-AS1",0.927837808155985,1
"ZEB1",0.761878258841058,1
"AL161935.3",0.275148417091938,1
"ARHGAP12",0.213060692391468,1
"KIF5B",3.90798504668055e-14,6.85225862451035e-12
"EPC1",0.268108440143608,1
"CCDC7",0.0362575930054689,0.965421635076655
"ITGB1",1.35193139794154e-07,1.2430748759471e-05
"NRP1",0.0429708422650312,1
"PARD3",0.179323955559881,1
"CUL2",0.00382803526627862,0.148350581803295
"CREM",0.00941925712130653,0.320561151593715
"CCNY",0.912902159745429,1
"AL117336.3",0.809542292766752,1
"AL121749.1",0.287487505438176,1
"FZD8",0.034862313315811,0.935372059232997
"ANKRD30A",0.273149249608603,1
"ZNF248",0.804622205651017,1
"ZNF25",6.25861518506188e-05,0.0039735828067467
"ZNF33A",6.00449901697608e-05,0.00382846725669922
"ZNF37A",0.136311329709204,1
"AL117339.4",0.709691226801953,1
"LINC00839",0.564425844757225,1
"ZNF33B",0.367641173109905,1
"BMS1",0.628731753470214,1
"RET",0.715167157885808,1
"AC010864.1",0.402543317539796,1
"CSGALNACT2",0.0100857609435749,0.34008398379238
"RASGEF1A",9.48442081616374e-05,0.00572817115278825
"FXYD4",0.000373253404247542,0.0191470450144867
"HNRNPF",2.89223914595738e-07,2.53840125572141e-05
"ZNF487",0.0241123373892629,0.695093303760502
"ZNF239",0.190114931792526,1
"ZNF485",0.310614997293487,1
"ZNF32",0.0206157758828908,0.613225548863273
"AL137026.1",0.559319712974598,1
"C10orf142",0.785232339895399,1
"CXCL12",0.0673202666709802,1
"RASSF4",0.50294660548509,1
"DEPP1",0.267866625668945,1
"C10orf25",0.0203866298697697,0.607835568924507
"ZNF22",0.016277811020213,0.5054448716347
"ALOX5",0.253286541080846,1
"MARCH8",5.03319573468275e-05,0.00328282161631097
"ZFAND4",0.363518024694447,1
"WASHC2C",0.0528953318327987,1
"AGAP4",0.250896348503397,1
"TIMM23",0.00018409371838235,0.0103064682718306
"NCOA4",0.105708243532455,1
"SYT15",0.0538510925740661,1
"AL356056.2",0.648688746448746,1
"AL356056.1",0.495562726693381,1
"PTPN20",0.925989722967618,1
"GDF10",0.782435009806421,1
"ZNF488",0.000186727275341636,0.0104397232861641
"AGAP9",0.725750131278451,1
"FRMPD2",6.66133814775094e-16,1.35713066925492e-13
"MAPK8",0.000490266918857007,0.0244939586759643
"ARHGAP22",4.88411227017593e-08,4.74085485220774e-06
"WDFY4",0.0135876394272243,0.435194039102637
"VSTM4",0.836794751203423,1
"TMEM273",0.0602267622623559,1
"DRGX",0.22123003668772,1
"ERCC6",0.359324616666453,1
"OGDHL",0.000122004651147645,0.00706065691198813
"PARG",0.340724787720472,1
"TIMM23B",0.191563445108357,1
"AGAP6",0.0667458117096247,1
"WASHC2A",0.759940813943108,1
"SGMS1",0.900406068661982,1
"SGMS1-AS1",0.516376746719209,1
"ASAH2B",0.0689640217018751,1
"PRKG1",0.305558529338044,1
"CSTF2T",0.0144963415492794,0.459565376802312
